session_id,raw_text,predicted_intent,confidence_score,destination,parsed_budget,no_results_flag,timestamp,segment_label
drift_15080_46,đi Trị An chi phí bao nhiêu,search_price,0.931,Trị An,500000.0,1,2026-05-17 18:53:08.723476,drift
drift_26048_470,ăn gì ở Huế,search_food_dining,0.908,Huế,,0,2026-05-17 19:14:45.804377,drift
drift_47168_472,tour giá rẻ,search_price,0.94,,,0,2026-05-17 19:36:22.885278,drift
drift_52665_852,hi nha,greet,0.878,,,0,2026-05-17 19:57:59.966178,drift
drift_34049_226,từ Sài Gòn đi Phú Quý bằng xe gì,search_travel,0.961,Phú Quý,3000000.0,0,2026-05-17 20:19:37.047079,drift
drift_71046_877,hey,greet,0.904,,,0,2026-05-17 20:41:14.127980,drift
drift_92418_524,có được hoàn không,ask_policy_booking,0.939,,,0,2026-05-17 21:02:51.208881,drift
drift_12876_415,phương tiện đi Sapa,ask_transportation,0.919,Sapa,,0,2026-05-17 21:24:28.289781,drift
drift_72309_676,ok bạn shop,affirm,0.933,,,0,2026-05-17 21:46:05.370682,drift
drift_86349_394,cho thuê xe dù lượn,search_activity,0.854,,,0,2026-05-17 22:07:42.451583,drift
drift_21315_534,gợi ý điểm du lịch,search_destination,0.977,,,0,2026-05-17 22:29:19.532484,drift
drift_50061_699,tầm 2 triệu,inform,0.898,,15000000.0,0,2026-05-17 22:50:56.613384,drift
drift_44012_59,muốn leo núi ở Mộc Châu nha,search_activity,0.904,Mộc Châu,,0,2026-05-17 23:12:33.694285,drift
drift_72104_268,có chỗ nào lặn san hô không,search_activity,0.877,,,0,2026-05-17 23:34:10.775186,drift
drift_82901_302,đi Phú Quốc chi phí thế nào,search_travel,0.881,Phú Quốc,2000000.0,0,2026-05-17 23:55:47.856087,drift
drift_27032_695,khoảng 5 ngày 4 đêm,inform,0.938,,,0,2026-05-18 00:17:24.936987,drift
drift_59112_60,muốn đi du lịch Hội An 10 triệu,search_travel,0.972,Hội An,10000000.0,0,2026-05-18 00:39:02.017888,drift
drift_32968_147,hoàn tiền thế nào,ask_policy_booking,0.936,,,0,2026-05-18 01:00:39.098789,drift
drift_69039_917,du lịch tiết kiệm,search_price,0.906,,20000000.0,0,2026-05-18 01:22:16.179690,drift
drift_96256_258,tầm 5000k,inform,0.888,,1000000.0,0,2026-05-18 01:43:53.260590,drift
drift_95341_666,ở Nha Trang có nhà nghỉ nào tốt bot ơi,search_accommodation,0.941,Nha Trang,5000000.0,0,2026-05-18 02:05:30.341491,drift
drift_77874_84,chính sách hủy tour,ask_policy_booking,0.886,,,0,2026-05-18 02:27:07.422392,drift
drift_92088_878,tháng 11 đi đâu đẹp,search_destination,0.911,,,0,2026-05-18 02:48:44.503293,drift
drift_89177_558,gợi ý điểm du lịch,search_destination,0.861,,,0,2026-05-18 03:10:21.584193,drift
drift_39436_210,tìm chỗ dù lượn bot ơi,search_activity,0.892,,,0,2026-05-18 03:31:58.665094,drift
drift_44842_506,đi Vũng Tàu mùa nào đẹp,search_travel,0.982,Vũng Tàu,15000000.0,0,2026-05-18 03:53:35.745995,drift
drift_44855_271,hoàn tiền thế nào,ask_policy_booking,0.853,,,0,2026-05-18 04:15:12.826896,drift
drift_52921_734,muốn đặt tour Đà Lạt tư vấn với,book_tour,0.974,Đà Lạt,,0,2026-05-18 04:36:49.907796,drift
drift_88219_171,muốn đi du lịch tháng 11,search_destination,0.863,,,0,2026-05-18 04:58:26.988697,drift
drift_90160_364,cho thuê xe săn mây,search_activity,0.906,,,0,2026-05-18 05:20:04.069598,drift
drift_43156_379,đi Măng Đen bằng gì bot ơi,ask_transportation,0.897,Măng Đen,,0,2026-05-18 05:41:41.150499,drift
drift_38437_686,cho mình xin resort Huế,search_accommodation,0.889,Huế,,0,2026-05-18 06:03:18.231399,drift
drift_19149_409,giá tour này bao nhiêu,search_price,0.936,,8000000.0,0,2026-05-18 06:24:55.312300,drift
drift_95268_750,tìm tour Hà Nội 5 ngày 3 đêm,search_travel,0.914,Hà Nội,,0,2026-05-18 06:46:32.393201,drift
drift_68925_988,Vũng Tàu có đặc sản gì,search_food_dining,0.857,Vũng Tàu,,0,2026-05-18 07:08:09.474102,drift
drift_15647_320,tầm 5 triệu gấp ạ,inform,0.894,,800000.0,0,2026-05-18 07:29:46.555002,drift
drift_49451_362,có chỗ nào leo núi không bot ơi,search_activity,0.951,,,0,2026-05-18 07:51:23.635903,drift
drift_32359_541,Đà Nẵng nhé,nlu_fallback,0.929,Đà Nẵng,,0,2026-05-18 08:13:00.716804,drift
drift_86270_576,tháng 12,inform,0.972,,3000000.0,0,2026-05-18 08:34:37.797705,drift
drift_10765_338,có nơi nào đẹp để đi chơi không,search_destination,0.871,,,0,2026-05-18 08:56:14.878605,drift
drift_12326_470,xin chào,greet,0.98,,,0,2026-05-18 09:17:51.959506,drift
drift_35571_120,đi Vũng Tàu chi phí bao nhiêu,search_price,0.943,Vũng Tàu,5000000.0,0,2026-05-18 09:39:29.040407,drift
drift_82473_860,ở Hà Giang có villa nào tốt,search_accommodation,0.97,Hà Giang,3000000.0,0,2026-05-18 10:01:06.121308,drift
drift_46070_501,cho em xin tour Hà Nội 2000k nhé,search_travel,0.906,Hà Nội,500000.0,0,2026-05-18 10:22:43.202208,drift
drift_90925_161,cho em xin tour Hà Giang 5 triệu,search_travel,0.983,Hà Giang,8000000.0,0,2026-05-18 10:44:20.283109,drift
drift_94543_38,tầm 5000k,inform,0.912,,500000.0,0,2026-05-18 11:05:57.364010,drift
drift_36272_628,đi xe khách nhé,inform,0.9,,15000000.0,0,2026-05-18 11:27:34.444911,drift
drift_30495_512,Phú Quốc có gì đẹp,ask_location_feature,0.914,Phú Quốc,,1,2026-05-18 11:49:11.525811,drift
drift_17952_775,tour giá rẻ,search_price,0.883,,10000000.0,0,2026-05-18 12:10:48.606712,drift
drift_75145_925,đi Phú Quý 2 ngày 3 đêm nên đi đâu,ask_itinerary,0.892,Phú Quý,,0,2026-05-18 12:32:25.687613,drift
drift_48710_522,có chỗ nào dù lượn không,search_activity,0.852,,,0,2026-05-18 12:54:02.768514,drift
drift_41578_847,ok,affirm,0.92,,,0,2026-05-18 13:15:39.849414,drift
drift_11408_563,cho em xin tour Hà Giang 3 triệu,search_travel,0.949,Hà Giang,500000.0,0,2026-05-18 13:37:16.930315,drift
drift_85666_448,Phú Quốc,nlu_fallback,0.949,Phú Quốc,,0,2026-05-18 13:58:54.011216,drift
drift_71285_430,cho em xin tour Đà Lạt 3000k,search_travel,0.887,Đà Lạt,,0,2026-05-18 14:20:31.092117,drift
drift_72165_404,giải bài tập này giúp tôi,out_of_scope,0.915,,,0,2026-05-18 14:42:08.173017,drift
drift_11752_8,Hà Giang có gì chơi,ask_location_feature,0.94,Hà Giang,,0,2026-05-18 15:03:45.253918,drift
drift_16631_759,trekking,inform,0.968,,2000000.0,0,2026-05-18 15:25:22.334819,drift
drift_45342_216,đi Phú Quốc chi phí bao nhiêu nhé,search_price,0.988,Phú Quốc,20000000.0,0,2026-05-18 15:46:59.415720,drift
drift_29022_157,chi phí tour Cao Bằng,search_price,0.974,Cao Bằng,15000000.0,0,2026-05-18 16:08:36.496620,drift
drift_82345_810,thôi ạ,deny,0.925,,,0,2026-05-18 16:30:13.577521,drift
drift_50102_956,Hội An có đặc sản gì bot ơi,search_food_dining,0.856,Hội An,,0,2026-05-18 16:51:50.658422,drift
drift_17842_562,đi Đà Lạt mùa nào đẹp,search_travel,0.97,Đà Lạt,5000000.0,0,2026-05-18 17:13:27.739323,drift
drift_31493_124,muốn đi du lịch Sapa 3 triệu,search_travel,0.91,Sapa,300000.0,0,2026-05-18 17:35:04.820223,drift
drift_93895_192,có quán nào ngon ở Phú Quốc,search_food_dining,0.858,Phú Quốc,,0,2026-05-18 17:56:41.901124,drift
drift_78406_304,Mộc Châu,nlu_fallback,0.907,Mộc Châu,,0,2026-05-18 18:18:18.982025,drift
drift_86854_270,lịch trình tour Hà Giang,ask_tour_info,0.97,Hà Giang,5000000.0,0,2026-05-18 18:39:56.062926,drift
drift_27410_275,Sapa,inform,0.923,Sapa,,0,2026-05-18 19:01:33.143826,drift
drift_15585_353,tôi muốn đi Hà Giang,search_travel,0.927,Hà Giang,15000000.0,0,2026-05-18 19:23:10.224727,drift
drift_32986_792,đi Huế chi phí bao nhiêu ạ,search_price,0.936,Huế,2000000.0,1,2026-05-18 19:44:47.305628,drift
drift_60737_726,khoảng 4 ngày 2 đêm,inform,0.867,,8000000.0,0,2026-05-18 20:06:24.386529,drift
drift_94022_791,bạn có biết nấu ăn không,out_of_scope,0.92,,,0,2026-05-18 20:28:01.467429,drift
drift_83512_991,Đà Nẵng gấp ạ,nlu_fallback,0.973,Đà Nẵng,,0,2026-05-18 20:49:38.548330,drift
drift_52111_498,ăn gì ở Hội An,search_food_dining,0.893,Hội An,,0,2026-05-18 21:11:15.629231,drift
drift_94920_65,thời tiết hôm nay thế nào,out_of_scope,0.95,,,0,2026-05-18 21:32:52.710132,drift
drift_34819_147,tìm villa giá rẻ Hà Nội nhé,search_accommodation,0.986,Hà Nội,10000000.0,0,2026-05-18 21:54:29.791032,drift
drift_94754_308,gợi ý lịch trình Huế 2 ngày 3 đêm nha,ask_itinerary,0.917,Huế,1000000.0,0,2026-05-18 22:16:06.871933,drift
drift_45228_917,có khách sạn nào ở Cao Bằng không,search_accommodation,0.91,Cao Bằng,3000000.0,0,2026-05-18 22:37:43.952834,drift
drift_76744_435,tìm chỗ trekking,search_activity,0.88,,,0,2026-05-18 22:59:21.033735,drift
drift_76040_0,đi Trị An mùa nào đẹp,search_travel,0.905,Trị An,3000000.0,0,2026-05-18 23:20:58.114635,drift
drift_33135_974,du lịch tiết kiệm,search_price,0.891,,,0,2026-05-18 23:42:35.195536,drift
drift_84536_816,chi phí tour Trị An bot ơi,search_price,0.974,Trị An,,0,2026-05-19 00:04:12.276437,drift
drift_80948_726,tìm resort giá rẻ Sapa,search_accommodation,0.909,Sapa,,0,2026-05-19 00:25:49.357338,drift
drift_18990_941,đi trekking ở đâu nha,search_activity,0.93,,,0,2026-05-19 00:47:26.438238,drift
drift_51075_794,đi Hà Nội chi phí thế nào gấp ạ,search_travel,0.894,Hà Nội,8000000.0,0,2026-05-19 01:09:03.519139,drift
drift_42660_126,mình cần tìm tour Vũng Tàu giá rẻ gấp ạ,search_travel,0.963,Vũng Tàu,2000000.0,0,2026-05-19 01:30:40.600040,drift
drift_73028_11,thông tin chi tiết tour Tà Xùa,ask_tour_info,0.935,Tà Xùa,300000.0,0,2026-05-19 01:52:17.680941,drift
drift_79852_508,hey,greet,0.981,,,0,2026-05-19 02:13:54.761841,drift
drift_46899_441,Mộc Châu shop,nlu_fallback,0.928,Mộc Châu,,0,2026-05-19 02:35:31.842742,drift
drift_31749_290,tìm chỗ trekking,search_activity,0.936,,,0,2026-05-19 02:57:08.923643,drift
drift_49453_380,có chỗ nào dù lượn không,search_activity,0.956,,,0,2026-05-19 03:18:46.004544,drift
drift_88465_646,muốn chèo thuyền ở Phú Quốc,search_activity,0.985,Phú Quốc,,1,2026-05-19 03:40:23.085444,drift
drift_75823_768,ok,affirm,0.874,,,0,2026-05-19 04:02:00.166345,drift
drift_17598_698,cho mình hỏi số điện thoại,out_of_scope,0.887,,,0,2026-05-19 04:23:37.247246,drift
drift_32075_108,Tà Năng có đặc sản gì,search_food_dining,0.88,Tà Năng,,0,2026-05-19 04:45:14.328147,drift
drift_14754_505,ở Tà Xùa có villa nào tốt,search_accommodation,0.911,Tà Xùa,10000000.0,0,2026-05-19 05:06:51.409047,drift
drift_98340_316,lặn san hô,inform,0.947,,,0,2026-05-19 05:28:28.489948,drift
drift_14748_400,Huế ạ,nlu_fallback,0.911,Huế,,0,2026-05-19 05:50:05.570849,drift
drift_93922_244,tour giá rẻ,search_price,0.965,,20000000.0,0,2026-05-19 06:11:42.651750,drift
drift_54412_277,Đà Lạt,nlu_fallback,0.974,Đà Lạt,,0,2026-05-19 06:33:19.732650,drift
drift_52882_530,tìm chỗ chữa lành,search_activity,0.888,,,0,2026-05-19 06:54:56.813551,drift
drift_96996_933,bạn tên gì,bot_challenge,0.913,,,1,2026-05-19 07:16:33.894452,drift
drift_60958_462,có villa nào ở Phú Quốc không,search_accommodation,0.892,Phú Quốc,15000000.0,0,2026-05-19 07:38:10.975353,drift
drift_62227_293,Đà Nẵng nha,nlu_fallback,0.954,Đà Nẵng,,0,2026-05-19 07:59:48.056253,drift
drift_52855_390,staycation gấp ạ,inform,0.975,,,0,2026-05-19 08:21:25.137154,drift
drift_38270_811,tháng 6,inform,0.98,,300000.0,0,2026-05-19 08:43:02.218055,drift
drift_26107_284,phương tiện đi Nha Trang nha,ask_transportation,0.876,Nha Trang,,1,2026-05-19 09:04:39.298956,drift
drift_31796_962,hi,greet,0.938,,,1,2026-05-19 09:26:16.379856,drift
drift_88380_220,Vũng Tàu có đặc sản gì gấp ạ,search_food_dining,0.916,Vũng Tàu,,0,2026-05-19 09:47:53.460757,drift
drift_13759_564,phương tiện đi Hội An,ask_transportation,0.89,Hội An,,0,2026-05-19 10:09:30.541658,drift
drift_26524_241,đi tàu hỏa nhé,inform,0.915,,,0,2026-05-19 10:31:07.622559,drift
drift_13873_557,tìm chỗ săn mây,search_activity,0.855,,,0,2026-05-19 10:52:44.703459,drift
drift_85517_361,đi xe khách nhé,inform,0.96,,2000000.0,0,2026-05-19 11:14:21.784360,drift
drift_97100_395,có nhà nghỉ nào ở Nha Trang không,search_accommodation,0.89,Nha Trang,,0,2026-05-19 11:35:58.865261,drift
drift_40048_720,giá tour này bao nhiêu gấp ạ,search_price,0.906,,10000000.0,0,2026-05-19 11:57:35.946162,drift
drift_52269_745,có,affirm,0.932,,,0,2026-05-19 12:19:13.027062,drift
drift_81442_8,cho mình hỏi số điện thoại,out_of_scope,0.873,,,0,2026-05-19 12:40:50.107963,drift
drift_23497_105,cho mình hỏi tour Nha Trang,search_travel,0.857,Nha Trang,,0,2026-05-19 13:02:27.188864,drift
drift_75667_94,có resort nào ở Trị An không bot ơi,search_accommodation,0.857,Trị An,2000000.0,0,2026-05-19 13:24:04.269765,drift
drift_12336_943,thời tiết hôm nay thế nào,out_of_scope,0.888,,,0,2026-05-19 13:45:41.350665,drift
drift_79311_202,thôi,deny,0.881,,,0,2026-05-19 14:07:18.431566,drift
drift_46122_72,chi phí tour Đà Nẵng,search_price,0.962,Đà Nẵng,5000000.0,0,2026-05-19 14:28:55.512467,drift
drift_33931_622,tạm biệt,goodbye,0.952,,,0,2026-05-19 14:50:32.593368,drift
drift_61744_779,Hà Nội có gì đẹp,ask_location_feature,0.888,Hà Nội,,0,2026-05-19 15:12:09.674268,drift
drift_48830_192,Tà Xùa,nlu_fallback,0.919,Tà Xùa,,1,2026-05-19 15:33:46.755169,drift
drift_25913_653,ở Huế có khách sạn nào tốt,search_accommodation,0.935,Huế,,0,2026-05-19 15:55:23.836070,drift
drift_37951_705,đi xe khách nhé bot ơi,inform,0.927,,,0,2026-05-19 16:17:00.916971,drift
drift_27798_16,cảm ơn,goodbye,0.92,,,0,2026-05-19 16:38:37.997871,drift
drift_94851_958,đi dù lượn ở đâu,search_activity,0.963,,,0,2026-05-19 17:00:15.078772,drift
drift_43489_616,chi phí tour Huế,search_price,0.887,Huế,15000000.0,0,2026-05-19 17:21:52.159673,drift
drift_27009_116,có villa nào ở Huế không,search_accommodation,0.912,Huế,,0,2026-05-19 17:43:29.240574,drift
drift_24494_482,Phú Quốc,nlu_fallback,0.898,Phú Quốc,,0,2026-05-19 18:05:06.321474,drift
drift_26869_586,có xe khách đi Pù Luông không,ask_transportation,0.871,Pù Luông,,0,2026-05-19 18:26:43.402375,drift
drift_20544_718,đi Pù Luông chi phí thế nào,search_travel,0.879,Pù Luông,2000000.0,0,2026-05-19 18:48:20.483276,drift
drift_75062_125,Đà Lạt,nlu_fallback,0.892,Đà Lạt,,0,2026-05-19 19:09:57.564177,drift
drift_51204_570,cho thuê xe lặn san hô,search_activity,0.933,,,0,2026-05-19 19:31:34.645077,drift
drift_53135_102,gợi ý lịch trình Hội An 3 ngày 1 đêm,ask_itinerary,0.874,Hội An,8000000.0,0,2026-05-19 19:53:11.725978,drift
drift_60562_231,Huế có gì đẹp nhé,ask_location_feature,0.954,Huế,,0,2026-05-19 20:14:48.806879,drift
drift_16235_807,Pù Luông bot ơi,nlu_fallback,0.978,Pù Luông,,0,2026-05-19 20:36:25.887780,drift
drift_19867_58,mở cửa hàng lúc mấy giờ nha,out_of_scope,0.971,,,0,2026-05-19 20:58:02.968680,drift
drift_90783_100,cho thuê xe cắm trại ạ,search_activity,0.957,,,0,2026-05-19 21:19:40.049581,drift
drift_57099_78,muốn đi du lịch Trị An 5000k,search_travel,0.964,Trị An,,0,2026-05-19 21:41:17.130482,drift
drift_77501_903,bạn có biết nấu ăn không,out_of_scope,0.873,,,0,2026-05-19 22:02:54.211383,drift
drift_81235_654,phương tiện đi Đà Lạt,ask_transportation,0.979,Đà Lạt,,0,2026-05-19 22:24:31.292283,drift
drift_74684_969,được,affirm,0.984,,,1,2026-05-19 22:46:08.373184,drift
drift_52840_404,ừ,affirm,0.932,,,0,2026-05-19 23:07:45.454085,drift
drift_44682_118,Cao Bằng có gì đẹp,ask_location_feature,0.928,Cao Bằng,,0,2026-05-19 23:29:22.534986,drift
drift_67078_603,cho em xin tour Huế 3000k nhé,search_travel,0.878,Huế,200000.0,0,2026-05-19 23:50:59.615886,drift
drift_45170_374,muốn leo núi ở Phú Quý,search_activity,0.877,Phú Quý,,0,2026-05-20 00:12:36.696787,drift
drift_70886_333,muốn đi du lịch Huế 2000k bot ơi,search_travel,0.869,Huế,15000000.0,0,2026-05-20 00:34:13.777688,drift
drift_77128_745,có xe khách đi Nha Trang không,ask_transportation,0.851,Nha Trang,,0,2026-05-20 00:55:50.858589,drift
drift_65288_318,Vũng Tàu,nlu_fallback,0.937,Vũng Tàu,,0,2026-05-20 01:17:27.939489,drift
drift_86186_687,gợi ý lịch trình Vũng Tàu 5 ngày 4 đêm,ask_itinerary,0.955,Vũng Tàu,300000.0,1,2026-05-20 01:39:05.020390,drift
drift_89522_465,chi phí tour Pù Luông,search_price,0.863,Pù Luông,,0,2026-05-20 02:00:42.101291,drift
drift_92840_682,hi,greet,0.943,,,0,2026-05-20 02:22:19.182192,drift
drift_72816_353,cho thuê xe dù lượn,search_activity,0.988,,,0,2026-05-20 02:43:56.263092,drift
drift_29361_887,hoàn tiền thế nào,ask_policy_booking,0.923,,,0,2026-05-20 03:05:33.343993,drift
drift_90836_257,ok bạn,affirm,0.886,,,0,2026-05-20 03:27:10.424894,drift
drift_91039_742,lịch trình tour Hà Giang,ask_tour_info,0.865,Hà Giang,15000000.0,0,2026-05-20 03:48:47.505795,drift
drift_23113_474,không có,deny,0.907,,,0,2026-05-20 04:10:24.586695,drift
drift_34204_427,tour giá rẻ tư vấn với,search_price,0.897,,3000000.0,0,2026-05-20 04:32:01.667596,drift
drift_37185_974,tour giá rẻ nhé,search_price,0.98,,,0,2026-05-20 04:53:38.748497,drift
drift_33892_967,giải bài tập này giúp tôi,out_of_scope,0.878,,,0,2026-05-20 05:15:15.829398,drift
drift_34032_975,gợi ý lịch trình Măng Đen 5 ngày 2 đêm bot ơi,ask_itinerary,0.866,Măng Đen,,0,2026-05-20 05:36:52.910298,drift
drift_26071_235,muốn đi du lịch Phú Quý 8 triệu,search_travel,0.974,Phú Quý,8000000.0,0,2026-05-20 05:58:29.991199,drift
drift_18537_771,Hà Nội có đặc sản gì ạ,search_food_dining,0.923,Hà Nội,,0,2026-05-20 06:20:07.072100,drift
drift_72872_763,được,affirm,0.915,,,0,2026-05-20 06:41:44.153001,drift
drift_20734_106,staycation,inform,0.965,,,0,2026-05-20 07:03:21.233901,drift
drift_15633_866,ok cảm ơn,goodbye,0.927,,,0,2026-05-20 07:24:58.314802,drift
drift_38436_511,muốn đi du lịch Phú Quý 10 triệu tư vấn với,search_travel,0.962,Phú Quý,2000000.0,0,2026-05-20 07:46:35.395703,drift
drift_43895_445,muốn trekking ở Hà Giang,search_activity,0.916,Hà Giang,,0,2026-05-20 08:08:12.476604,drift
drift_56428_990,hoàn tiền thế nào,ask_policy_booking,0.945,,,0,2026-05-20 08:29:49.557504,drift
drift_18454_616,chào bạn,greet,0.944,,,0,2026-05-20 08:51:26.638405,drift
drift_21583_458,chi phí tour Măng Đen,search_price,0.895,Măng Đen,3000000.0,0,2026-05-20 09:13:03.719306,drift
drift_77748_599,Hà Nội mùa nào đẹp nhất,ask_location_feature,0.936,Hà Nội,,0,2026-05-20 09:34:40.800207,drift
drift_63556_971,tôi muốn đi Măng Đen,search_travel,0.984,Măng Đen,10000000.0,0,2026-05-20 09:56:17.881107,drift
drift_73355_229,ăn gì ở Sapa gấp ạ,search_food_dining,0.953,Sapa,,0,2026-05-20 10:17:54.962008,drift
drift_10084_290,bạn là ai,bot_challenge,0.916,,,0,2026-05-20 10:39:32.042909,drift
drift_11665_997,cho em xin tour Pù Luông 2000k shop,search_travel,0.862,Pù Luông,,0,2026-05-20 11:01:09.123810,drift
drift_81606_940,cho em xin tour Vũng Tàu 5000k,search_travel,0.968,Vũng Tàu,10000000.0,0,2026-05-20 11:22:46.204710,drift
drift_41921_586,tháng 9 ạ,inform,0.94,,10000000.0,0,2026-05-20 11:44:23.285611,drift
drift_33131_43,tôi muốn đi Pù Luông,search_travel,0.953,Pù Luông,,1,2026-05-20 12:06:00.366512,drift
drift_93137_609,thông tin chi tiết tour Vũng Tàu,ask_tour_info,0.875,Vũng Tàu,,0,2026-05-20 12:27:37.447413,drift
drift_47871_62,giải bài tập này giúp tôi,out_of_scope,0.983,,,0,2026-05-20 12:49:14.528313,drift
drift_54779_809,thông tin chi tiết tour Hà Giang,ask_tour_info,0.975,Hà Giang,,0,2026-05-20 13:10:51.609214,drift
drift_91654_707,chính sách hủy tour,ask_policy_booking,0.893,,,0,2026-05-20 13:32:28.690115,drift
drift_98729_741,có xe khách đi Phú Quốc không,ask_transportation,0.881,Phú Quốc,,0,2026-05-20 13:54:05.771016,drift
drift_38806_10,không,deny,0.852,,,0,2026-05-20 14:15:42.851916,drift
drift_52994_363,du lịch tiết kiệm,search_price,0.959,,,0,2026-05-20 14:37:19.932817,drift
drift_87387_573,ai lập trình ra bạn,bot_challenge,0.97,,,0,2026-05-20 14:58:57.013718,drift
drift_40919_874,Mộc Châu,nlu_fallback,0.969,Mộc Châu,,0,2026-05-20 15:20:34.094619,drift
drift_28929_970,cho mình hỏi tour Hà Nội,search_travel,0.875,Hà Nội,2000000.0,0,2026-05-20 15:42:11.175519,drift
drift_97320_507,tìm tour Pù Luông 2 ngày 1 đêm tư vấn với,search_travel,0.857,Pù Luông,800000.0,0,2026-05-20 16:03:48.256420,drift
drift_44759_110,ok cảm ơn ạ,goodbye,0.98,,,0,2026-05-20 16:25:25.337321,drift
drift_28541_932,mình cần tìm tour Mộc Châu giá rẻ gấp ạ,search_travel,0.934,Mộc Châu,15000000.0,0,2026-05-20 16:47:02.418222,drift
drift_33125_275,đi chèo thuyền ở đâu,search_activity,0.867,,,0,2026-05-20 17:08:39.499122,drift
drift_37814_529,Tà Năng,inform,0.903,Tà Năng,2000000.0,0,2026-05-20 17:30:16.580023,drift
drift_39394_403,có,affirm,0.934,,,0,2026-05-20 17:51:53.660924,drift
drift_53802_274,tìm resort giá rẻ Hội An,search_accommodation,0.865,Hội An,1500000.0,0,2026-05-20 18:13:30.741825,drift
drift_42388_812,tầm 3000k nhé,inform,0.854,,5000000.0,0,2026-05-20 18:35:07.822725,drift
drift_91250_522,cho mình hỏi tour Huế,search_travel,0.982,Huế,,0,2026-05-20 18:56:44.903626,drift
drift_45223_847,hey,greet,0.984,,,1,2026-05-20 19:18:21.984527,drift
drift_57624_945,nên đi đâu chơi,search_destination,0.897,,,0,2026-05-20 19:39:59.065428,drift
drift_91939_77,gợi ý điểm du lịch,search_destination,0.924,,,0,2026-05-20 20:01:36.146328,drift
drift_66964_8,cho mình hỏi số điện thoại nha,out_of_scope,0.898,,,0,2026-05-20 20:23:13.227229,drift
drift_33408_245,bạn có biết nấu ăn không gấp ạ,out_of_scope,0.912,,,0,2026-05-20 20:44:50.308130,drift
drift_17944_326,đi chèo thuyền ở đâu ạ,search_activity,0.956,,,0,2026-05-20 21:06:27.389031,drift
drift_70739_700,có được hoàn không bot ơi,ask_policy_booking,0.929,,,0,2026-05-20 21:28:04.469931,drift
drift_89397_455,bạn là ai,bot_challenge,0.912,,,1,2026-05-20 21:49:41.550832,drift
drift_73594_376,ok bạn shop,affirm,0.897,,,0,2026-05-20 22:11:18.631733,drift
drift_97306_333,có quán nào ngon ở Phú Quốc,search_food_dining,0.9,Phú Quốc,,0,2026-05-20 22:32:55.712634,drift
drift_78987_513,có tour nào đi Đà Lạt không,search_travel,0.879,Đà Lạt,,0,2026-05-20 22:54:32.793534,drift
drift_42314_425,Phú Quý có gì chơi shop,ask_location_feature,0.98,Phú Quý,,0,2026-05-20 23:16:09.874435,drift
drift_65543_139,đi Vũng Tàu chi phí thế nào,search_travel,0.938,Vũng Tàu,,0,2026-05-20 23:37:46.955336,drift
drift_11654_760,ăn gì ở Sapa,search_food_dining,0.968,Sapa,,0,2026-05-20 23:59:24.036237,drift
drift_39902_26,đi Hội An mùa nào đẹp,search_travel,0.937,Hội An,1500000.0,0,2026-05-21 00:21:01.117137,drift
drift_38594_823,có nơi nào đẹp để đi chơi không,search_destination,0.858,,,0,2026-05-21 00:42:38.198038,drift
drift_51808_984,cho thuê xe chèo thuyền,search_activity,0.955,,,0,2026-05-21 01:04:15.278939,drift
drift_61974_62,có tour nào đi Hà Giang không bot ơi,search_travel,0.907,Hà Giang,,0,2026-05-21 01:25:52.359840,drift
drift_33842_286,gợi ý điểm du lịch,search_destination,0.856,,,0,2026-05-21 01:47:29.440740,drift
drift_58517_420,Huế,inform,0.892,Huế,5000000.0,0,2026-05-21 02:09:06.521641,drift
drift_74137_67,cho mình hỏi số điện thoại shop,out_of_scope,0.891,,,0,2026-05-21 02:30:43.602542,drift
drift_26263_276,đi Hà Nội chi phí thế nào,search_travel,0.887,Hà Nội,3000000.0,0,2026-05-21 02:52:20.683443,drift
drift_27196_749,bạn là ai,bot_challenge,0.989,,,0,2026-05-21 03:13:57.764343,drift
drift_86708_970,lịch trình tour Phú Quý nha,ask_tour_info,0.891,Phú Quý,5000000.0,0,2026-05-21 03:35:34.845244,drift
drift_56151_168,chào bạn,greet,0.863,,,0,2026-05-21 03:57:11.926145,drift
drift_28711_730,được,affirm,0.98,,,0,2026-05-21 04:18:49.007046,drift
drift_69595_362,tôi muốn đi Nha Trang nhé,search_travel,0.963,Nha Trang,,0,2026-05-21 04:40:26.087946,drift
drift_39886_367,chào bạn,greet,0.935,,,0,2026-05-21 05:02:03.168847,drift
drift_39837_4,tìm khách sạn giá rẻ Sapa nhé,search_accommodation,0.935,Sapa,,0,2026-05-21 05:23:40.249748,drift
drift_57031_195,mở cửa hàng lúc mấy giờ,out_of_scope,0.94,,,0,2026-05-21 05:45:17.330649,drift
drift_43344_253,ở Hà Giang có resort nào tốt bot ơi,search_accommodation,0.862,Hà Giang,3000000.0,0,2026-05-21 06:06:54.411549,drift
drift_34504_103,lịch trình tour Tà Năng,ask_tour_info,0.935,Tà Năng,8000000.0,0,2026-05-21 06:28:31.492450,drift
drift_12322_904,không phải tư vấn với,deny,0.977,,,1,2026-05-21 06:50:08.573351,drift
drift_12186_273,ở Đà Lạt có khách sạn nào tốt gấp ạ,search_accommodation,0.958,Đà Lạt,2000000.0,0,2026-05-21 07:11:45.654252,drift
drift_26823_428,chính sách hủy tour,ask_policy_booking,0.863,,,0,2026-05-21 07:33:22.735152,drift
